mixture_id,Intensities
Bushdid_278,"[63.83652613, 51.38849123, 52.79708299, 26.90818113, 60.94017857, 56.93864141, 28.94872287, 55.95758643, 37.66383204, 51.23769842, 54.68290549, 59.87709184, 60.3600245, 58.62542716, 59.62267212, 61.14577932, 63.33591285, 57.61695824, 56.71067602, 29.36251527, 42.24799048, 53.65731884, 42.72357124, 36.80477692, 39.22971341, 57.75422932, 58.02777571, 56.36771811, 54.53446775, 49.95189478]"
Bushdid_279,"[54.82877317, 51.1694032, 51.91373756, 60.13376532, 58.38337592, 57.31259726, 56.76532431, 58.54399378, 52.22203237, 53.3810236, 67.0583771, 51.38849123, 57.25326379, 56.36771811, 55.29786583, 58.19243181, 61.65634929, 56.25057098, 64.98042061, 56.90300202, 59.05665501, 40.51733074, 57.98557317, 57.54129348, 54.51680659, 42.72357124, 57.61695824, 44.96057972, 54.8246523, 44.22753896]"
Bushdid_280,"[54.82877317, 51.1694032, 51.91373756, 60.13376532, 58.38337592, 57.31259726, 56.76532431, 58.54399378, 52.22203237, 53.3810236, 67.0583771, 51.38849123, 57.25326379, 56.36771811, 55.29786583, 58.19243181, 61.65634929, 56.25057098, 64.98042061, 56.90300202, 59.05665501, 40.51733074, 57.98557317, 57.54129348, 54.51680659, 42.72357124, 57.61695824, 44.96057972, 54.8246523, 53.67649544]"
Bushdid_281,"[60.99529741, 45.73953193, 55.81449629, 52.22203237, 55.98155601, 57.71120958, 56.76532431, 58.02777571, 60.3600245]"
Bushdid_282,"[50.84101279, 64.98042061, 51.1694032, 62.96973557, 54.82877317, 35.49432741, 62.97552728, 57.98557317, 57.67809933, 48.0298342]"
Bushdid_283,"[37.66383204, 40.51733074, 50.60712449, 58.54399378, 56.46923902, 57.54129348, 49.90606116, 53.67649544, 56.71067602, 51.38849123, 35.49432741, 50.84101279, 53.24164788, 63.33591285, 51.27860257, 54.99212052, 58.19243181, 57.09673961, 39.22971341, 28.94872287]"
Bushdid_284,"[37.66383204, 40.51733074, 50.60712449, 58.54399378, 56.46923902, 57.54129348, 49.90606116, 53.67649544, 56.71067602, 51.38849123, 35.49432741, 50.84101279, 53.24164788, 63.33591285, 51.27860257, 56.25057098, 64.98042061, 63.62171398, 54.12642172, 55.98155601]"
Bushdid_285,"[54.8246523, 57.71120958, 45.90627815, 48.0298342, 55.98155601, 43.1884141, 60.3600245, 57.61695824, 29.36251527, 49.95189478, 51.23769842, 64.76946624, 45.73953193, 57.7690685, 59.22462437, 43.24368151, 54.68290549, 54.99212052, 56.2092872, 53.24687796, 60.94017857, 61.67682969, 50.2006041, 60.99529741, 58.54399378, 42.72357124, 40.68001783, 63.70655912, 58.19243181]"
Bushdid_286,"[54.8246523, 57.71120958, 45.90627815, 48.0298342, 55.98155601, 43.1884141, 60.3600245, 57.61695824, 29.36251527, 49.95189478, 51.23769842, 64.76946624, 45.73953193, 57.7690685, 59.22462437, 43.24368151, 54.68290549, 54.99212052, 56.2092872, 52.22203237, 57.09673961, 58.02777571, 54.82877317, 51.1694032, 61.65634929, 53.3810236, 54.51680659, 51.91373756, 54.53446775]"
Bushdid_287,"[40.51733074, 64.98042061, 64.0456888, 60.13376532, 64.76946624, 56.36771811, 63.70655912, 60.94017857, 53.67649544, 55.29786583, 58.38337592, 57.71120958, 53.24164788, 50.2006041, 53.24687796, 42.24799048, 48.76465378, 28.94872287, 50.31448701, 58.54399378]"
Bushdid_288,"[40.51733074, 64.98042061, 64.0456888, 60.13376532, 64.76946624, 56.36771811, 63.70655912, 60.94017857, 53.67649544, 55.29786583, 58.38337592, 57.71120958, 53.24164788, 50.2006041, 53.24687796, 42.24799048, 48.76465378, 28.94872287, 50.31448701, 54.12642172]"
Bushdid_289,"[64.76946624, 43.24368151, 59.88999604, 53.65731884, 48.76465378, 53.24687796, 57.31259726, 60.13376532, 62.95112328, 56.76532431, 47.39636305, 54.82877317, 55.81449629, 44.22753896, 48.60275636, 50.84101279, 59.62267212, 40.68001783, 56.36771811, 61.82568494, 60.99529741, 51.23769842, 48.0298342, 42.72357124, 60.94017857, 36.80477692, 52.22203237, 54.8246523]"
Bushdid_290,"[61.67682969, 56.71067602, 49.95189478, 58.60072414, 56.25057098, 60.2949935, 43.63433495, 54.53446775, 56.90300202, 57.61695824, 56.34878391, 59.05665501, 42.24799048, 55.95758643, 59.87709184, 55.98155601, 57.93387117, 37.17358733, 57.25326379, 42.11011914, 54.68290549, 57.21506651, 58.62542716, 57.99787037, 57.54129348, 60.39263261, 59.22462437, 58.3392051, 26.90818113, 61.08198948]"
Bushdid_291,"[61.67682969, 61.82568494, 58.19243181, 61.08198948, 42.24799048, 62.95112328, 53.3810236, 57.61695824, 57.99787037, 50.84101279, 57.7690685, 48.53668158, 63.62171398, 67.0583771, 57.67809933, 61.44496572, 60.2949935, 60.34060883, 40.68001783]"
Bushdid_292,"[63.83652613, 49.90606116, 43.63433495, 64.98042061, 57.31259726, 54.51680659, 64.0456888, 42.11011914, 51.23769842, 57.75422932, 51.1694032, 48.0298342, 61.65634929, 58.3392051, 57.98557317, 59.22462437, 47.39636305, 60.13376532, 58.62542716, 58.54399378]"
Bushdid_293,"[57.7690685, 36.80477692, 61.67682969, 56.36771811, 43.1884141, 57.93387117, 52.22203237, 57.67809933, 49.95189478, 42.72357124, 40.51733074, 58.54399378, 63.62171398, 48.53668158, 61.65634929, 45.90627815, 29.36251527, 42.11011914, 54.99212052, 62.97552728, 61.44496572, 60.13376532, 62.91985986, 54.68290549, 64.98042061, 62.96973557, 37.66383204, 45.73953193, 39.22971341]"
Bushdid_294,"[64.76946624, 54.82877317, 57.75422932, 53.65731884, 51.91373756, 55.29786583, 57.31259726, 58.6835805, 62.08921606, 48.76465378, 57.54129348, 56.71067602, 47.39636305, 51.38849123, 58.38337592, 28.94872287, 53.3810236, 62.95112328, 59.87709184, 49.90606116, 53.24164788, 60.3600245, 44.96057972, 48.60275636, 59.05665501, 43.24368151, 41.55769132, 42.24799048, 54.12642172, 56.46923902]"
Bushdid_295,"[50.43448304, 57.61695824, 64.0456888, 37.17358733, 53.67649544, 43.1884141, 53.65731884, 56.76532431, 52.426179, 48.0298342]"
Bushdid_296,"[50.43448304, 57.61695824, 64.0456888, 37.17358733, 53.67649544, 43.1884141, 59.62267212, 61.65634929, 58.3392051, 57.98557317]"
Bushdid_297,"[59.62267212, 56.90300202, 61.14577932, 54.12642172, 55.29786583, 60.99529741, 49.90606116, 28.94872287, 54.82877317, 60.34060883, 42.11011914, 55.95758643, 52.79708299, 26.90818113, 58.62542716, 58.6835805, 51.27860257, 35.49432741, 53.24164788]"
Bushdid_298,"[59.62267212, 56.90300202, 61.14577932, 54.12642172, 55.29786583, 47.39636305, 59.22462437, 61.08198948, 64.0456888, 61.65634929, 61.67682969, 43.24368151, 51.1694032, 56.71067602, 50.31448701, 64.24854996, 62.91985986, 55.03201346, 67.0583771, 61.82568494]"
Bushdid_299,"[57.31259726, 51.23769842, 57.21506651, 40.51733074, 56.36771811, 58.62542716, 41.55769132, 49.90606116, 57.99787037, 56.34878391, 54.8246523, 53.3810236, 60.34060883, 60.13376532, 60.86351287, 50.2006041, 43.24368151, 56.46923902, 59.05665501, 60.3600245, 44.96057972, 53.67649544, 44.22753896, 58.6835805, 45.73953193, 64.0456888, 28.94872287, 50.31448701, 58.38337592, 52.426179]"
Bushdid_300,"[50.43448304, 48.0298342, 55.03201346, 54.99212052, 57.25326379, 51.38849123, 58.19243181, 35.49432741, 58.3392051, 67.0583771, 57.98557317, 47.39636305, 61.67682969, 29.36251527, 40.68001783, 56.76532431, 63.83652613, 61.14577932, 56.93864141, 39.22971341, 57.67809933, 58.60072414, 50.60712449, 62.91985986, 57.61695824, 26.90818113, 53.65731884, 36.80477692, 61.08198948, 42.72357124]"
Bushdid_301,"[45.90627815, 58.60072414, 48.0298342, 58.6835805, 62.91985986, 67.0583771, 57.7690685, 61.08198948, 63.62171398, 54.04042441, 42.72357124, 51.27860257, 58.54399378, 60.39263261, 62.96973557, 58.3392051, 57.25326379, 55.95758643, 50.84101279, 48.53668158]"
Bushdid_302,"[45.90627815, 58.60072414, 48.0298342, 58.6835805, 62.91985986, 67.0583771, 57.7690685, 61.08198948, 63.62171398, 54.04042441, 42.72357124, 51.27860257, 58.54399378, 60.39263261, 62.96973557, 53.67649544, 61.65634929, 59.88999604, 55.81449629, 26.90818113]"
Bushdid_303,"[59.87709184, 29.36251527, 57.71120958, 57.21506651, 51.1694032, 52.79708299, 58.3392051, 48.53668158, 51.23769842, 50.84101279, 59.05665501, 37.17358733, 61.82568494, 62.97552728, 57.7690685, 42.24799048, 61.44496572, 57.61695824, 55.81449629, 55.29786583]"
Bushdid_304,"[59.87709184, 29.36251527, 57.71120958, 57.21506651, 51.1694032, 52.79708299, 58.3392051, 48.53668158, 51.23769842, 50.84101279, 50.2006041, 44.96057972, 56.34878391, 58.54399378, 62.95112328, 50.43448304, 47.88622803, 40.68001783, 45.73953193, 61.67682969]"
Bushdid_305,"[51.38849123, 58.54399378, 54.82877317, 59.22462437, 59.87709184, 47.39636305, 62.08921606, 48.60275636, 62.91985986, 57.93387117, 45.73953193, 28.94872287, 61.44496572, 54.04042441, 56.90300202, 60.94017857, 42.11011914, 56.71067602, 44.22753896, 64.76946624, 53.24687796, 35.49432741, 43.1884141, 63.70655912, 56.46923902, 36.80477692, 69.36706607, 60.99529741, 60.34060883, 52.22203237]"
Bushdid_306,"[56.2092872, 45.90627815, 57.61695824, 60.39263261, 51.1694032, 58.02777571, 57.99787037, 56.25057098, 62.96973557, 57.09673961, 61.82568494, 53.24164788, 64.24854996, 63.62171398, 54.51680659, 61.67682969, 40.51733074, 58.3392051, 54.68290549, 58.19243181, 64.98042061, 56.93864141, 44.96057972, 57.21506651, 55.98155601, 59.88999604, 48.53668158, 58.38337592, 40.68001783]"
Bushdid_307,"[48.76465378, 44.22753896, 48.0298342, 57.09673961, 57.61695824, 58.6835805, 43.63433495, 60.2949935, 62.97552728]"
Bushdid_308,"[60.13376532, 59.88999604, 51.1694032, 56.36771811, 64.76946624, 51.91373756, 60.86351287, 64.0456888, 48.89435921, 54.8246523]"
Bushdid_309,"[48.76465378, 37.17358733, 43.24368151, 63.62171398, 64.24854996, 60.39263261, 59.88999604, 42.72357124, 69.36706607, 54.12642172, 37.66383204, 54.53446775, 45.73953193, 58.54399378, 50.2006041, 53.3810236, 51.1694032, 44.22753896, 59.05665501, 55.29786583, 60.34060883, 50.43448304, 58.38337592, 59.62267212, 64.98042061, 52.426179, 48.0298342, 60.86351287]"
Bushdid_310,"[48.76465378, 37.17358733, 43.24368151, 63.62171398, 64.24854996, 60.39263261, 59.88999604, 42.72357124, 69.36706607, 54.12642172, 37.66383204, 54.53446775, 45.73953193, 58.54399378, 50.2006041, 53.3810236, 51.1694032, 44.22753896, 59.05665501, 51.23769842, 51.38849123, 54.68290549, 56.34878391, 62.08921606, 58.60072414, 53.24164788, 48.53668158, 60.99529741, 62.96973557]"
Bushdid_311,"[61.65634929, 26.90818113, 58.54399378, 54.8246523, 62.97552728, 59.62267212, 57.75422932, 58.60072414, 59.87709184, 48.89435921]"
Bushdid_312,"[61.65634929, 26.90818113, 58.54399378, 54.8246523, 62.97552728, 59.62267212, 45.90627815, 63.70655912, 51.1694032, 60.99529741]"
Bushdid_313,"[62.95112328, 64.76946624, 57.67809933, 29.36251527, 56.36771811, 39.22971341, 49.90606116, 57.72094093, 56.76532431, 61.44496572, 44.96057972, 48.76465378, 56.93864141, 58.02777571, 52.426179, 55.03201346, 57.54129348, 36.80477692, 57.21506651, 57.31259726]"
Bushdid_314,"[62.95112328, 64.76946624, 57.67809933, 29.36251527, 56.36771811, 39.22971341, 49.90606116, 57.72094093, 56.76532431, 61.44496572, 57.7690685, 44.22753896, 69.36706607, 43.63433495, 54.51680659, 60.99529741, 60.39263261, 62.08921606]"
Bushdid_315,"[51.91373756, 57.61695824, 57.09673961, 56.71067602, 57.72094093, 37.17358733, 51.23769842, 55.81449629, 42.72357124, 53.24687796, 61.08198948, 57.67809933, 62.91985986, 53.3810236, 58.38337592, 56.2092872, 28.94872287, 54.8246523, 55.03201346, 42.24799048]"
Bushdid_316,"[47.39636305, 44.96057972, 29.36251527, 58.3392051, 51.1694032, 59.62267212, 58.54399378, 56.36771811, 57.21506651, 54.82877317, 60.3600245, 55.98155601, 64.76946624, 50.2006041, 60.86351287, 57.93387117, 64.0456888, 50.84101279, 55.95758643, 54.68290549]"
Bushdid_317,"[48.0298342, 58.3392051, 48.53668158, 40.68001783, 61.65634929, 56.46923902, 54.51680659, 40.51733074, 54.04042441, 60.39263261]"
Bushdid_318,"[57.75422932, 26.90818113, 52.79708299, 56.93864141, 57.21506651, 52.426179, 53.24164788, 48.76465378, 52.22203237, 58.62542716]"
Bushdid_319,"[61.08198948, 56.36771811, 36.80477692, 55.95758643, 40.68001783, 60.39263261, 61.82568494, 54.82877317, 61.67682969, 56.46923902, 44.22753896, 59.62267212, 51.1694032, 53.3810236, 61.44496572, 60.86351287, 60.13376532, 41.55769132]"
Bushdid_320,"[61.08198948, 56.36771811, 36.80477692, 55.95758643, 40.68001783, 60.39263261, 61.82568494, 54.82877317, 61.67682969, 56.46923902, 44.22753896, 59.62267212, 51.1694032, 63.33591285, 57.7690685, 48.53668158, 57.31259726, 57.09673961]"
Bushdid_321,"[59.05665501, 57.09673961, 57.98557317, 51.91373756, 48.89435921, 50.31448701, 59.88999604, 56.2092872, 63.62171398, 64.24854996, 62.08921606, 47.88622803, 42.24799048, 56.90300202, 63.70655912, 49.95189478, 43.1884141, 64.0456888, 55.29786583, 58.19243181]"
Bushdid_322,"[59.05665501, 57.09673961, 57.98557317, 51.91373756, 48.89435921, 57.25326379, 57.93387117, 28.94872287, 64.76946624, 54.8246523, 55.81449629, 62.91985986, 48.53668158, 54.82877317, 67.0583771, 55.98155601, 63.33591285, 64.98042061, 45.90627815, 54.04042441]"
Bushdid_323,"[54.82877317, 58.6835805, 56.25057098, 57.7690685, 57.25326379, 61.44496572, 43.63433495, 58.60072414, 57.67809933]"
Bushdid_324,"[54.82877317, 58.6835805, 56.25057098, 47.88622803, 57.99787037, 51.1694032, 57.61695824, 56.34878391, 54.68290549, 56.90300202]"
Bushdid_325,"[42.11011914, 57.99787037, 61.67682969, 48.89435921, 54.68290549, 42.24799048, 54.12642172, 58.3392051, 59.87709184, 58.19243181, 61.14577932, 29.36251527, 62.96973557, 52.79708299, 57.67809933, 69.36706607, 67.0583771, 62.08921606, 48.76465378, 57.98557317]"
Bushdid_326,"[42.11011914, 57.99787037, 61.67682969, 48.89435921, 54.68290549, 42.24799048, 54.12642172, 58.3392051, 59.87709184, 58.19243181, 61.14577932, 29.36251527, 62.96973557, 52.79708299, 57.67809933, 69.36706607, 67.0583771, 62.08921606, 48.76465378, 58.38337592]"
Bushdid_327,"[52.79708299, 48.0298342, 63.33591285, 54.82877317, 42.72357124, 36.80477692, 63.70655912, 54.04042441, 37.17358733, 50.84101279]"
Bushdid_328,"[52.79708299, 48.0298342, 63.33591285, 54.82877317, 42.72357124, 36.80477692, 63.70655912, 54.04042441, 37.17358733, 50.84101279]"
Bushdid_329,"[42.11011914, 57.71120958, 54.82877317, 61.82568494, 59.22462437, 51.1694032, 43.24368151, 43.1884141, 44.96057972, 64.0456888, 49.90606116, 58.60072414, 54.99212052, 26.90818113, 62.95112328, 63.83652613, 55.81449629, 61.44496572, 57.93387117]"
Bushdid_330,"[42.11011914, 57.71120958, 54.82877317, 61.82568494, 59.22462437, 51.1694032, 43.24368151, 43.1884141, 44.96057972, 64.0456888, 49.90606116, 58.60072414, 54.99212052, 26.90818113, 62.95112328, 63.83652613, 55.81449629, 61.44496572, 54.8246523]"
Bushdid_331,"[42.72357124, 53.24164788, 56.2092872, 43.24368151, 55.98155601, 47.39636305, 57.61695824, 49.95189478, 56.76532431, 63.33591285, 62.96973557, 41.55769132, 60.39263261, 64.24854996, 28.94872287, 35.49432741, 63.83652613, 59.22462437, 48.76465378, 45.90627815]"
Bushdid_332,"[42.72357124, 53.24164788, 56.2092872, 43.24368151, 55.98155601, 47.39636305, 57.61695824, 49.95189478, 56.76532431, 63.33591285, 62.96973557, 41.55769132, 60.39263261, 64.24854996, 28.94872287, 51.1694032, 40.68001783, 55.95758643, 55.81449629, 40.51733074]"
Bushdid_333,"[45.73953193, 51.1694032, 54.51680659, 37.17358733, 51.27860257, 42.72357124, 57.67809933, 42.11011914, 59.05665501, 56.46923902, 58.38337592, 56.2092872, 56.34878391, 56.90300202, 64.24854996, 57.99787037, 53.65731884, 58.6835805, 48.76465378, 52.426179, 50.2006041, 55.98155601, 61.14577932, 44.22753896, 58.60072414, 43.24368151, 58.62542716, 60.94017857, 29.36251527, 60.2949935]"
Bushdid_334,"[48.89435921, 64.0456888, 55.03201346, 48.0298342, 40.68001783, 62.08921606, 54.04042441, 57.25326379, 59.62267212, 59.87709184, 37.66383204, 45.90627815, 49.95189478, 60.99529741, 43.1884141, 53.24164788, 35.49432741, 59.22462437, 57.21506651, 51.91373756, 63.62171398, 59.88999604, 47.88622803, 51.38849123, 61.08198948, 54.12642172, 61.65634929, 50.31448701, 58.54399378]"
Bushdid_335,"[42.24799048, 56.25057098, 60.99529741, 41.55769132, 57.75422932, 62.96973557, 61.82568494, 54.8246523, 42.11011914, 60.94017857, 61.67682969, 52.79708299, 52.22203237, 58.54399378, 58.3392051, 62.08921606, 50.60712449, 52.426179, 53.65731884]"
Bushdid_336,"[42.24799048, 56.25057098, 60.99529741, 41.55769132, 57.75422932, 62.96973557, 61.82568494, 54.8246523, 42.11011914, 63.33591285, 48.60275636, 56.36771811, 57.71120958, 64.76946624, 56.34878391, 61.14577932, 40.68001783, 57.67809933, 57.09673961]"
Bushdid_337,"[57.99787037, 54.12642172, 59.88999604, 54.51680659, 47.88622803, 60.2949935, 29.36251527, 58.62542716, 51.27860257, 42.24799048, 64.76946624, 59.05665501, 58.19243181, 56.71067602, 58.6835805, 61.08198948, 55.95758643, 48.53668158, 59.87709184, 55.98155601]"
Bushdid_338,"[57.99787037, 54.12642172, 59.88999604, 54.51680659, 47.88622803, 50.43448304, 52.22203237, 63.33591285, 61.65634929, 54.82877317, 26.90818113, 58.02777571, 55.81449629, 47.39636305, 43.1884141, 56.2092872, 57.31259726, 39.22971341, 50.2006041, 54.04042441]"
Bushdid_339,"[59.05665501, 57.71120958, 58.54399378, 56.36771811, 62.97552728, 43.63433495, 40.68001783, 42.11011914, 58.60072414, 60.99529741]"
Bushdid_340,"[59.05665501, 57.71120958, 58.54399378, 56.36771811, 62.97552728, 43.63433495, 40.68001783, 42.11011914, 58.60072414, 49.95189478]"
Bushdid_341,"[48.89435921, 54.12642172, 28.94872287, 58.3392051, 60.86351287, 62.96973557, 53.67649544, 36.80477692, 58.54399378, 64.76946624, 60.34060883, 50.2006041, 57.54129348, 58.19243181, 69.36706607, 60.39263261, 45.73953193, 61.65634929, 56.93864141, 55.98155601, 64.0456888, 63.33591285, 47.88622803, 61.67682969, 57.75422932, 56.90300202, 55.95758643, 59.22462437, 60.99529741, 59.62267212]"
Bushdid_342,"[48.89435921, 54.12642172, 28.94872287, 58.3392051, 60.86351287, 62.96973557, 53.67649544, 36.80477692, 58.54399378, 64.76946624, 60.34060883, 50.2006041, 57.54129348, 58.19243181, 69.36706607, 60.39263261, 45.73953193, 61.65634929, 56.93864141, 55.98155601, 64.0456888, 63.33591285, 47.88622803, 61.67682969, 57.75422932, 56.90300202, 55.95758643, 59.22462437, 60.99529741, 57.72094093]"
Bushdid_343,"[28.94872287, 50.60712449, 44.96057972, 60.34060883, 51.1694032, 56.46923902, 64.98042061, 44.22753896, 60.99529741, 62.95112328, 53.3810236, 56.36771811, 57.99787037, 60.2949935, 52.79708299, 59.87709184, 58.19243181, 59.22462437, 42.11011914, 63.70655912]"
Bushdid_344,"[28.94872287, 50.60712449, 44.96057972, 60.34060883, 51.1694032, 56.46923902, 64.98042061, 44.22753896, 60.99529741, 62.95112328, 53.3810236, 56.36771811, 57.99787037, 60.2949935, 52.79708299, 59.87709184, 58.19243181, 59.22462437, 42.11011914, 57.71120958]"
Bushdid_345,"[40.51733074, 60.86351287, 51.27860257, 57.71120958, 57.54129348, 53.3810236, 63.62171398, 60.94017857, 56.93864141, 56.76532431, 54.51680659, 62.95112328, 58.54399378, 36.80477692, 52.22203237, 57.21506651, 54.04042441, 53.65731884, 43.1884141, 48.60275636]"
Bushdid_346,"[40.51733074, 60.86351287, 51.27860257, 57.71120958, 57.54129348, 63.33591285, 58.02777571, 55.98155601, 69.36706607, 58.62542716, 61.44496572, 61.08198948, 63.83652613, 56.36771811, 29.36251527, 57.7690685, 55.95758643, 62.91985986, 58.60072414, 35.49432741]"
Bushdid_347,"[60.94017857, 26.90818113, 39.22971341, 45.90627815, 59.22462437, 41.55769132, 64.24854996, 64.98042061, 37.17358733, 56.93864141, 44.96057972, 62.95112328, 60.86351287, 62.08921606, 57.67809933, 59.05665501, 59.88999604, 44.22753896, 62.97552728, 29.36251527, 63.33591285, 54.12642172, 55.98155601, 63.83652613, 48.53668158, 61.82568494, 61.14577932, 50.84101279, 59.62267212]"
Bushdid_348,"[60.94017857, 26.90818113, 39.22971341, 45.90627815, 59.22462437, 41.55769132, 64.24854996, 64.98042061, 37.17358733, 56.93864141, 55.29786583, 37.66383204, 58.62542716, 55.81449629, 54.82877317, 58.6835805, 56.76532431, 52.79708299, 50.60712449, 53.65731884, 56.71067602, 58.02777571, 57.21506651, 50.2006041, 49.90606116, 57.72094093, 57.98557317, 55.03201346, 57.93387117, 64.0456888]"
Bushdid_349,"[53.24164788, 57.31259726, 57.54129348, 62.08921606, 59.22462437, 59.88999604, 37.17358733, 57.72094093, 56.36771811, 63.33591285, 56.34878391, 52.426179, 62.96973557, 61.08198948, 54.04042441, 44.22753896, 43.1884141, 53.24687796, 53.65731884, 55.29786583]"
Bushdid_350,"[57.98557317, 54.51680659, 43.63433495, 57.71120958, 51.27860257, 61.67682969, 55.03201346, 41.55769132, 42.11011914, 52.79708299, 57.75422932, 57.25326379, 42.72357124, 39.22971341, 40.51733074, 62.97552728, 59.62267212, 48.53668158, 54.12642172, 45.73953193]"
